        e0     rho0         k0          q0        j0         l0       ksym0
-16.083077 0.160514 212.811346  813.237335 32.125285  75.097968   43.225626
-15.839900 0.156451 231.115627  149.037980 34.352673  47.149209 -100.041920
-16.052051 0.158375 266.974449   60.561112 31.588743  36.193605 -166.224520
-16.091471 0.162912 249.926831  -31.941513 31.637942  46.387912 -136.200812
-15.920556 0.169062 212.171536  513.084871 31.235123  89.797623  151.210145
-15.984427 0.158819 291.651270  404.181180 35.199970  48.511442 -156.869623
-16.101532 0.154184 182.237677 -127.297256 32.924608  62.767206  -75.116986
-15.767100 0.158548 216.630932  101.162707 33.654773  49.346546   -0.612482
-15.914137 0.160421 225.735286  198.453713 32.425483  70.026704  -45.379739
-16.175247 0.161084 233.473375  193.428289 34.109449  66.235312  -43.520781
-16.228052 0.158532 252.975407  466.287687 32.230143  71.145539   15.207083
-16.002121 0.160399 266.842377  818.783880 30.597083  63.620009  -73.312854
-15.917958 0.150183 271.851617  774.285738 31.142079  60.653354  -32.959414
-15.813946 0.169866 257.472973  131.916057 37.462641  47.287123  -99.354301
-16.020446 0.166243 264.153891  292.873961 33.239320  54.473822    7.205193
-15.805654 0.163682 219.945967  578.367074 32.706625  91.773231  185.866539
-15.847344 0.154997 229.252953   88.480886 32.271233  50.707560 -196.321408
-15.763951 0.160310 236.977770  390.352497 34.988396  39.870308 -126.969398
-16.013020 0.160029 261.037114  439.360909 33.969789  63.593911   -8.820848
-16.230555 0.162117 204.117685  -42.214672 33.789203  38.408044  -83.893946
-15.829161 0.155724 186.035500 -180.164946 35.744757  55.511283  -55.216992
-15.806547 0.156613 204.531196   65.511851 31.679743  47.165743   17.090763
-15.957226 0.156208 223.309495  223.050149 34.557332  62.705603  -39.166474
-16.228523 0.158354 230.771327  249.039564 28.987927  51.030290  -52.373429
-16.274256 0.161094 208.491740  135.748525 31.763180  76.530317   42.358005
-16.387107 0.161097 161.192647  119.100636 32.709830  51.390460  -26.703388
-15.802344 0.163838 213.913498  110.154121 29.418012  48.250337  -31.097558
-15.955147 0.162484 260.444972  498.327274 32.346597  59.667569 -136.172714
-15.646016 0.154908 290.742510  122.565347 31.938147  41.655702 -170.380274
-15.899632 0.162755 214.665481  -44.365071 30.879298  53.957438  -66.073265
-16.431906 0.158017 246.868899  392.698724 32.249654  42.437320 -117.725928
-15.600448 0.168527 247.945329  162.390195 31.527952  73.410306  -29.831878
-15.712817 0.165808 253.386930  347.830312 35.495056  49.306947 -148.472716
-16.296528 0.154753 241.732272  305.718203 31.433104  45.628724   24.374456
-16.030696 0.158172 255.129771  331.798021 31.437711  56.154400  -80.859995
-16.105524 0.165448 267.219291  555.928555 34.013930  77.143867  111.527363
-15.917617 0.165371 226.724075  680.550744 31.017855  78.884972   -3.323724
-16.208899 0.154850 246.121451  511.589497 29.710288  62.811878    6.573794
-16.053509 0.155600 197.906100  112.459117 33.534945  69.302288   89.152633
-16.173691 0.167680 273.447454  456.739704 33.443145  80.730459   86.059024
-16.132698 0.161705 229.271196  -15.196129 32.965016  57.507554 -105.251172
-16.153374 0.158571 237.624399  291.983213 34.494911  72.359094   16.449818
-16.053480 0.162467 169.811097  293.243141 31.981910  24.083205   -0.746445
-16.026901 0.157450 242.155253  596.754067 29.728568  78.266831   49.976798
-15.711542 0.167671 262.325994  158.635285 32.793707  70.535996   24.587966
-15.744298 0.169088 174.434757  463.681382 34.773542  64.722372  192.380730
-15.823907 0.158150 187.092059  262.772982 31.269730  86.299059   98.812373
-16.120710 0.169040 248.297937  489.845132 33.257462  97.983811  171.271550
-15.927058 0.162394 242.960173  333.617513 35.109609  48.275007  -62.677816
-16.241616 0.168309 210.439785  296.334820 34.281061  94.617944  217.853948
-16.117907 0.160514 269.725872  -30.149822 31.380093  46.176096 -167.075551
-15.903304 0.159203 199.704712    3.335594 32.245836  57.698262  -24.155042
-15.906140 0.155068 249.399414  854.300183 31.275255  65.175580  -56.512481
-15.912438 0.156977 226.470526  224.151193 33.247114  58.442179  -47.978497
-15.993560 0.158887 243.394701  141.240042 31.027419  41.714288 -111.969452
-16.361972 0.167201 227.975051   59.555069 31.434520  71.057597  141.552207
-16.088494 0.155459 218.736871  213.951035 33.088311  55.902500  -67.232207
-16.320957 0.159024 255.189774   43.528209 33.342145  35.119952 -166.201099
-15.770390 0.164450 222.193398  217.179578 33.089443  39.433086    2.051741
-16.368944 0.164844 240.665609  268.729553 32.974138  49.706036   -3.228386
-16.049029 0.160057 273.931159  279.110330 33.862585  42.026499 -160.204612
-15.807839 0.160937 246.168226  493.050215 32.809911  45.677479    1.404338
-15.880631 0.157423 154.642040  213.400619 37.677285  79.657852   82.443052
-16.247432 0.153694 246.284069  506.589720 33.103923  48.301850  -34.748493
-15.738022 0.160871 256.083427  588.339984 32.370699  77.758210   48.432656
-16.423020 0.154198 226.876792  280.571739 34.910177  52.277402  -69.386348
-15.667475 0.162416 184.949298   16.524219 30.836145  54.148410 -117.397797
-15.917698 0.161471 236.368320  296.764640 35.342298  36.172014 -117.450804
-15.770514 0.155875 229.149430 -242.574161 32.906879  37.080565 -198.571661
-15.690705 0.155383 252.213521  467.378707 33.263106  73.262816  -62.373401
-15.928815 0.151642 193.324196   87.218919 30.690255  58.147974  -77.176704
-15.885767 0.154172 232.470288 -143.741158 30.349572  54.113783 -166.031282
-15.885414 0.164623 229.412093  145.718924 37.237134  86.687976  128.654526
-15.909783 0.161461 230.637830  196.422204 32.199711  58.244965  -67.494817
-16.231792 0.155575 254.122732  785.534982 31.987206  57.812216   75.352196
-15.803613 0.163604 188.648510  311.925336 34.563132  55.553021  -33.968706
-16.462063 0.172270 237.603148   60.658788 32.421656  40.423448  -57.841177
-16.050565 0.163290 201.287487   70.742041 31.135950  35.689855  -61.873687
-16.286400 0.153892 207.829724  172.898614 33.252165  41.837012   -0.710172
-16.067032 0.162332 229.387164  307.127047 30.721012  41.546569   16.624325
-16.061278 0.166435 240.507415  321.789727 31.411693  43.358989  -87.677646
-15.819579 0.165685 189.698574  260.287306 33.445570  56.669000  -36.016224
-16.334559 0.163163 249.650628  573.282270 32.222886  83.651693   96.478060
-15.476564 0.161919 237.432861  922.690033 32.122175  66.926271   -8.148715
-15.713413 0.162750 256.384465  114.335832 33.089447  47.171685 -124.059579
-16.095885 0.162875 201.163220  543.750627 32.563622  79.554137  229.249787
-15.951836 0.160385 258.918090  391.850379 34.421283  57.686644  -17.261217
-15.887323 0.156868 250.384755  177.373027 34.139269  50.498551 -123.714984
-15.774761 0.164969 228.441437  134.107797 33.087570  52.157262  -39.082900
-16.166356 0.162584 259.911298  452.929588 34.787834  46.339304 -124.121840
-15.618949 0.157494 199.007007   90.836323 33.685461  76.793493   48.820155
-16.020270 0.167795 193.347519   88.128624 33.511676  86.639768  266.507276
-15.958825 0.164108 193.450678  166.848094 31.173802  28.099090  -20.361808
-15.761397 0.160545 250.774777  709.642173 33.780708  41.554404  -55.986427
-15.487792 0.164917 212.468435   29.941742 32.337444  52.482079   -4.183532
-15.732758 0.167678 237.024647  -61.036493 32.693153  50.770599 -181.084620
-16.177631 0.159684 193.226035  236.760126 33.506797  87.474941  126.164183
-15.968202 0.156314 250.561332  252.036721 33.310492  57.910519   36.933198
-16.096713 0.165023 229.414574  253.563680 31.998217  43.875997   18.181669
-16.215840 0.158004 246.279046  602.500750 32.188018  38.775707  -18.128232
-15.850440 0.161716 247.450585  326.881442 33.524929  50.623280    7.764069
-16.550136 0.153660 132.383942    4.108675 33.680770  54.340580  -64.574748
-16.723940 0.163337 184.784460  114.843070 31.872123  39.320110  -55.735497
-15.951383 0.155751 177.156499  400.442229 31.754683  34.076604  -30.992907
-16.010056 0.169933 270.794128  682.504060 31.058628  56.622754  -69.220561
-15.847447 0.162760 216.552595  115.336374 36.604806  39.919282  -84.505198
-16.512731 0.163582 224.469659   18.709248 33.942777  38.981909  -70.472602
-15.623928 0.153411 192.609191  671.155893 34.680074  77.677477  130.635533
-16.195680 0.157825 241.621960  290.194740 33.765177  64.004461  -35.322123
-16.174351 0.169775 207.501444  380.165318 31.551167  36.665770  -31.284386
-15.767916 0.156970 176.571513  442.566138 34.336203  67.771689   68.989354
-16.255750 0.157089 238.039959  312.130145 32.626403  68.854385  -51.788096
-16.311314 0.153917 209.037174  188.296208 34.759477  41.805833  -50.518947
-15.952175 0.161253 195.919699 -145.050992 32.010658  59.712228  -56.773348
-15.976920 0.154474 212.577975  154.606547 36.759613  44.829203   17.844822
-15.813993 0.166538 269.702423  608.516073 33.924597  76.606935   82.092281
-15.914004 0.159522 205.674895  194.820195 31.131316  45.556218 -103.897046
-15.983154 0.160241 166.065353 -275.185700 32.225423  52.982269 -165.963193
-15.961804 0.165183 239.121472  682.885876 30.954347  73.268006  -34.054725
-16.295665 0.162054 206.687080 -221.696639 34.532627  69.200197  -68.741350
-16.258475 0.161284 245.203868  219.158283 33.661504  51.163898  -99.800719
-15.801426 0.152840 198.106189  201.486063 33.735653  70.973901   15.143340
-16.019850 0.157477 225.704833  232.782249 30.360349  47.083119  -11.626561
-16.139446 0.157791 218.454095   -1.589500 32.681404  55.898212  122.206970
-15.494817 0.158381 235.702593  338.351272 33.800242  50.673811  -44.265130
-16.226854 0.157654 205.142778  520.381955 31.806596  84.973180  175.427192
-16.367374 0.162933 179.785420  -86.110165 34.156575  80.182657  130.574867
-16.209644 0.158137 252.234007  501.334974 34.419007  72.519501   73.066631
-15.881768 0.166288 267.182987  390.120998 35.891787  82.130464   81.698862
-16.052948 0.159406 214.671221  110.081377 32.247328  64.423221  -43.675506
-15.865102 0.162890 225.867253   50.613906 32.145381  42.237056  -98.233019
-15.794395 0.159177 197.496535  223.216169 33.717352  30.309468  -62.156956
-16.249345 0.155987 197.027668  696.031465 31.996665  72.204676  102.613498
-16.048849 0.165177 228.398931  -87.595103 31.463315  60.315822  165.828961
-15.969859 0.159792 247.752132  518.361619 34.295920  55.962374 -124.552063
-16.000810 0.162696 206.716249   30.687253 33.390904  42.110564   25.710560
-15.762630 0.157726 184.987358  101.152981 30.872746  75.002281  117.660583
-15.750975 0.159993 241.039497  263.007846 32.886574  58.081934  -55.980867
-16.132953 0.162184 240.096920  653.027228 31.702992  89.871418   46.114455
-15.654885 0.163144 194.765225  250.247927 30.237810  88.106380  157.632676
-16.016694 0.161513 267.323134  700.296191 30.665097  78.136063   24.240615
-15.867272 0.165273 203.602699  435.827810 32.490546  80.447764   67.421811
-15.917810 0.166937 251.501222 -135.263729 31.826878  43.905695 -162.099353
-15.830393 0.157027 248.017355  337.518950 31.396250  59.278550    2.070639
-15.912348 0.150209 265.543454   19.646725 31.852263  33.617711 -196.801860
-15.829966 0.153782 195.027256  169.761520 28.455620  58.931304  -10.125126
-15.635050 0.165620 238.933575  281.976858 33.909998  46.956026  -59.452923
-15.978309 0.162227 261.759433  370.721163 33.386326  65.009420   95.288125
-15.746641 0.157793 200.114174   56.374941 30.512539  54.564377  -55.381585
-16.068134 0.155915 210.631383  -27.994194 37.079956  53.860135  -81.034931
-15.977489 0.156571 251.698304  114.315078 30.179709  50.752478 -123.016221
-16.436921 0.157890 258.346224  175.241290 31.536171  40.614128 -175.475732
-16.050689 0.158517 204.502325  539.894530 32.227032  84.911400  177.515097
-16.231695 0.168958 206.854432  530.047595 28.982037  59.703610   20.714629
-16.652957 0.153486 171.392105 -134.198937 33.618389  65.818356   12.128490
-16.227712 0.156828 240.854446  466.382933 35.380462  61.934212  163.825041
-16.024058 0.157153 308.959433   67.313935 32.996283  38.973994 -207.240933
-16.258444 0.156378 307.319442  607.209861 29.892689  42.452940 -162.625875
-15.999145 0.161557 206.343769  -19.887090 32.178092  48.137793  -49.692060
-16.189166 0.153231 284.994839  732.451235 30.698911  49.025047  -87.065578
-15.881811 0.155713 198.350194  404.399681 33.930573  68.018213  -58.513953
-16.012807 0.158930 216.279961  157.907984 32.141408  51.697432  -53.621904
-16.095479 0.160154 234.033577  220.065095 33.057139  62.463389  -76.671125
-15.999514 0.157378 226.510033  407.901327 30.631934  77.139180  106.932057
-15.991171 0.159148 185.254752  -81.002956 32.692120  65.231127  -19.079367
-15.830603 0.152767 183.173444  132.257975 33.974689  72.961542    8.200821
-16.119079 0.160571 264.791241  559.518556 33.093556  74.737271   -6.435121
-15.906358 0.154972 280.564590   85.843935 31.285297  36.079939 -223.285100
-15.947510 0.155903 264.677181  284.732546 30.548349  51.360053 -103.705009
-16.376458 0.170201 245.439603  308.451007 30.438705  53.706684  -43.260603
-16.053532 0.160118 201.282641  217.313804 32.940151  30.769236  -53.023061
-16.293753 0.154322 266.981472  101.100252 30.721658  41.296244 -149.236488
-15.856904 0.161166 244.548659  147.674803 33.913651  48.093023 -107.487739
-15.684502 0.160756 191.332358  251.611694 31.225953  79.716992  220.767838
-16.280868 0.159260 240.086039   41.366853 30.083529  36.759706 -147.280607
-16.343060 0.157415 223.419528   78.874969 34.206531  63.137763  -99.573156
-16.157553 0.160648 277.578438  203.968734 31.302806  50.880247 -123.839988
-16.101834 0.151034 216.145144  202.580753 32.833064  52.940061  137.466943
-16.392220 0.161075 260.509020  285.166657 30.897855  42.949006 -133.006334
-15.978618 0.151376 224.931250  253.514593 30.608868  53.475607   18.330321
-16.124028 0.169355 199.713421  584.452171 31.219156  60.910612   63.823023
-15.744072 0.163019 198.596815 -180.891288 34.364932  51.001717 -109.966252
-16.028284 0.153097 209.743022  254.565810 34.134450  37.486271  -67.633057
-15.993759 0.163537 259.568614  223.197648 33.830549  49.470895  117.114668
-15.954399 0.167363 239.890726  127.711560 34.397643  52.979144  -54.521717
-15.900190 0.152200 157.017847  167.084727 34.560635  50.448937  -47.339703
-16.484984 0.161137 222.142529  157.280544 30.065456  64.180832  119.077047
-16.232187 0.157476 219.231115  180.027264 32.946762  54.791973  -64.733910
-16.059512 0.162703 216.791771  -47.739197 31.852008  64.446850   79.315631
-16.214239 0.162034 209.586191  148.469841 31.161190  38.914766  -35.438354
-15.667064 0.159786 236.647668  323.477696 32.454496  49.465423  -23.274558
-15.537536 0.164192 204.493136  249.719637 35.414053  51.254958  -90.172146
-15.885876 0.156848 209.840079  268.140740 31.121104  76.540187   38.350992
-15.714009 0.158485 254.355028  400.844241 32.797858  56.695909   11.556204
-16.223110 0.152853 199.439289  332.628657 30.088901  28.562611  -35.779136
-15.382307 0.158035 246.097563  258.255481 33.257830  59.095869   52.069547
-16.009012 0.160109 261.989917  364.669627 33.995439  59.456268  100.011751
-15.903254 0.160390 276.390878  702.251996 29.180693  69.681575   -8.584510
-15.890979 0.157847 191.004782   50.760092 29.328029  60.216908  -47.538134
-16.127024 0.159533 219.369778   65.722373 31.392372  50.628173  -91.642650
-15.783430 0.157295 160.363250  180.633286 33.005136  68.343893  241.374163
-15.753548 0.157406 171.213724  113.941489 33.785996  82.275590  -19.772507
-16.075661 0.162703 224.509379   84.626576 32.279329  69.916392    1.386228
-16.219782 0.169378 244.546420  -18.330604 31.207236  70.279206 -105.969732
-15.800725 0.160359 177.203852   98.177228 30.273462  80.316572  113.760667
-15.750668 0.162350 289.521502  351.810180 29.721704  48.913528 -121.962301
-16.145116 0.153693 191.358650  633.945624 33.453511  71.422224   47.759738
-16.436211 0.160937 246.157025  325.222392 31.959159  69.537065   64.417174
-16.208364 0.161252 169.041108 -131.089457 34.616009  78.917781   62.899807
-15.838809 0.161121 217.042237  566.570878 31.536878  82.156248   42.516786
-16.291495 0.164444 183.412418   49.901675 30.064323  82.537683   24.757910
-15.833143 0.161429 196.283402  310.200361 32.927730  60.636885  -71.361266
-16.185161 0.154525 232.171928  780.869567 33.932485  82.898030   82.074360
-15.867987 0.170149 260.628923  372.409450 33.986289  88.580252  194.793843
