        e0     rho0         k0          q0        j0         l0       ksym0
-16.222073 0.156373 195.324624  357.792747 34.892911  47.553323    6.256485
-16.136238 0.158478 191.508683  352.376496 34.997484  44.940922   52.023061
-16.043807 0.152813 183.238126  373.563057 35.531105  47.567474   80.955689
-16.022973 0.156401 186.673726  334.319770 35.797443  42.425647   76.014364
-16.126268 0.155883 179.838988  420.029096 35.301451  52.000876   43.983716
-16.134071 0.155104 182.209699  487.351845 34.012630  51.813023   91.351314
-16.031180 0.155480 196.204017  368.407944 35.246511  49.431375   64.916252
-16.293981 0.157970 203.237420  391.074600 34.207015  52.073237   72.065794
-16.319147 0.157007 175.463427  279.356625 34.718400  44.177296   89.272028
-16.176986 0.159703 195.611358  317.247878 33.932052  46.353397  101.878223
-16.243438 0.159581 194.874775  325.901062 34.107108  47.043946   72.079388
-16.065178 0.157554 177.371935  428.823722 35.195837  51.878577  129.406142
-16.149994 0.157140 187.299937  376.190551 33.320753  38.346834   10.026192
-16.103570 0.147039 173.117826  402.650917 32.558150  42.261089    4.444964
-16.115069 0.157079 190.561897  461.292346 33.115500  43.669972   86.537483
-16.183735 0.156394 174.385714  490.159206 32.822128  39.545801   45.916325
-16.101078 0.146329 177.730166  410.884933 33.021716  40.111049   13.370988
-16.186273 0.149264 172.296660  324.124324 33.482745  44.623013    8.444236
-16.119810 0.155435 188.208015  460.556221 33.319489  52.684155   93.812913
-16.395198 0.158411 188.741237  358.249933 32.679773  51.210684   75.793171
-16.274513 0.157351 182.547916  339.930664 32.665459  44.230504   66.224553
-16.282192 0.154133 188.723059  304.427164 33.264632  56.189989   86.634260
-16.368332 0.155099 184.756106  448.563354 33.581387  36.248582   61.024821
-16.205952 0.154853 173.757671  388.123140 32.129436  37.366565   88.397378
-16.114201 0.154180 189.119852  407.117104 32.646038  45.855832    2.407538
-16.009866 0.155285 188.504487  551.692048 33.377502  43.057075    6.755786
-16.129369 0.158437 175.969066  385.976686 34.247145  47.538299   91.572941
-16.071524 0.159998 191.687599  293.888169 33.603933  57.137416   50.824602
-16.024053 0.160617 184.649576  390.278085 33.516876  46.399264   24.034802
-16.169322 0.157797 200.897013  338.079427 33.135210  60.057205   82.464918
-16.103467 0.157817 187.319560  217.959119 35.116672  57.383979   87.513765
-16.104998 0.158172 192.833750  238.075317 34.592415  57.507280   63.427565
-16.207238 0.159043 199.305621  340.745405 37.588291  60.103682   52.407984
-16.207238 0.159043 199.305621  340.745405 37.588291  60.103682   52.407984
-16.211457 0.158646 201.688353  339.535266 35.519403  56.106240   37.528500
-16.472101 0.156072 188.514655  286.564966 33.611981  55.737639   29.992389
-16.091817 0.158710 196.074434  363.081028 35.495024  69.541719   77.179762
-16.227165 0.159984 202.989695  348.185801 34.753604  56.930301   71.944336
-16.006729 0.162183 188.408904  430.831315 34.227545  32.631013   20.228935
-15.939857 0.153871 172.188665  496.810161 33.580451  37.761358   23.698832
-15.948477 0.153610 194.751493  521.092184 34.446635  44.511013    9.709914
-15.964238 0.156515 204.346375  543.999407 34.668434  39.607716    4.978907
-15.920453 0.151176 182.163722  473.288213 35.441526  46.433123   74.562166
-15.960897 0.155417 202.167354  753.481390 33.770347  37.459397   92.129981
-15.956254 0.156156 193.752083  745.011615 34.613009  42.721165  111.764701
-15.995598 0.158251 184.276983  391.745930 34.758781  40.147714   35.828790
-16.076301 0.158818 178.714206  306.418589 35.782957  35.743538   48.181679
-16.097740 0.158614 195.949653  610.875191 36.108437  40.633603   30.060852
-16.218153 0.159975 203.124146  564.647319 34.020658  41.992387   87.887350
-16.075133 0.159215 205.128823  566.510249 35.443249  44.980021   83.103711
-16.056557 0.159858 198.623451  504.231051 35.296525  45.020287   69.800118
-16.146634 0.158740 193.528356  570.646605 34.809085  38.400151   63.713252
-16.023941 0.158202 175.372234  602.119961 34.438696  37.202531   58.349828
-16.092994 0.157925 207.639291  622.140382 34.293910  36.999509   29.538826
-16.100188 0.156282 173.763483  449.525907 34.326308  35.731107   68.871493
-16.050619 0.158136 182.431568  484.142041 34.851342  36.578102   48.632163
-16.114421 0.159738 177.789230  467.992332 34.363555  38.321704   31.424127
-16.049190 0.159374 211.101822  720.465532 34.592197  45.976949   85.758029
-15.968729 0.156029 186.048573  366.757386 35.813242  39.175562   13.523041
-16.157308 0.159196 201.313988  434.717033 33.235017  39.636033   15.875188
-16.164577 0.160978 201.197178  564.928537 34.252167  40.266050    3.756972
-16.304452 0.160419 208.287979  530.399667 33.865580  39.385511   19.764280
-16.072785 0.154956 203.534415  416.423781 35.245255  43.045618  -14.317086
-16.053015 0.153999 198.264615  526.041817 33.152621  37.771753   -2.256962
-16.216810 0.158788 194.645340  552.493620 34.094236  42.072075   39.226323
-16.208636 0.156287 189.601005  508.170726 34.891627  43.252967  -13.166868
-16.269969 0.156538 201.466194  473.205689 33.766134  49.027627   47.961532
-16.269969 0.156538 201.466194  473.205689 33.766134  49.027627   47.961532
-16.237615 0.156760 194.655335  590.637579 34.372841  40.554979    1.415977
-16.259825 0.155339 205.653436  520.254066 33.885586  45.465976   44.921038
-16.148221 0.153658 185.686970  420.495306 34.113659  48.359393   -5.030146
-16.144127 0.153525 186.944396  485.433765 33.746890  35.762413   24.858618
-16.261546 0.150120 198.012959  465.465187 34.158631  44.898046   41.016967
-16.454760 0.152829 189.529221  431.896492 34.198176  42.311949   67.573430
-16.199131 0.153120 160.286130  393.994415 35.093574  32.593583  106.406556
-16.152892 0.153852 192.380986  405.006409 35.072225  46.112148   39.542656
-16.354274 0.154800 165.208261  333.134163 34.309010  41.500941   53.884149
-16.342293 0.155906 176.840494  502.689297 36.528445  37.707214   74.478100
-16.342293 0.155906 176.840494  502.689297 36.528445  37.707214   74.478100
-16.208028 0.153699 183.237923  412.822956 33.534129  39.178462    3.119342
-16.318898 0.151083 197.107599  448.360154 34.539305  42.381922   17.401630
-16.299932 0.143002 158.557156  536.746740 34.414025  29.990802   59.200814
-16.229028 0.154485 196.584256  417.049871 37.269896  45.354287   -1.901369
-16.229028 0.154485 196.584256  417.049871 37.269896  45.354287   -1.901369
-15.978859 0.154225 190.695810  369.217990 33.780195  41.441308    8.535122
-16.222385 0.156394 171.635411  503.725786 35.319840  24.502427   59.410036
-16.419120 0.156948 195.694712  585.458964 34.239365  36.459529   99.941176
-15.979934 0.152944 205.696572  523.972023 35.983273  44.672480   24.344856
-16.024172 0.157937 196.884634  629.409827 34.426190  49.445615   35.951607
-16.033573 0.155631 191.197756  649.497976 34.104714  45.282300  112.084630
-16.140668 0.154905 199.704243  733.122470 33.965410  47.491870   77.835353
-16.143356 0.155160 181.033492  476.653637 36.841427  40.590933   84.100892
-16.046707 0.155721 170.218855  452.453212 34.779306  33.964805  123.016737
-16.068477 0.150714 185.552543  741.393078 35.188617  31.424682   76.424619
-16.056956 0.155477 198.132359  694.811618 33.803193  37.075753   45.498717
-16.058488 0.150555 158.460845  555.752213 34.782599  32.792751  110.005302
-16.070561 0.154393 185.559189  389.653710 35.523415  38.001250   11.624024
-16.073336 0.158636 174.186544  441.538583 34.077873  32.875595   35.059222
-16.005210 0.156557 195.633933  722.448573 35.914344  45.875250   41.043412
-16.094907 0.155675 187.861502  446.097442 33.637030  47.627247   21.046302
-15.689607 0.162259 196.517856  325.262415 33.929947  47.600154  105.971033
-15.651275 0.161499 167.669631   82.124253 35.626718  60.019055  185.929498
-15.633340 0.162481 189.920080  220.728749 36.562931  54.516812   91.024226
-15.790330 0.163880 201.651768  464.523490 33.622018  58.789085   92.297808
-15.767400 0.163456 213.665415  382.704519 33.190512  62.553461  113.600824
-15.835118 0.163185 215.614630  344.101754 34.906465  73.760005   92.208613
-15.647012 0.167908 203.787286  406.093755 35.147946  58.223336  159.261248
-15.734658 0.164821 221.560930  346.779169 33.781504  59.622971  101.061371
-15.775280 0.166903 219.740494  398.527019 35.218576  57.125239  103.299043
-15.752047 0.165797 226.725091  492.771885 33.632372  57.032387   40.981416
-15.888606 0.161996 199.615675  448.612612 33.375318  54.890401   58.382919
-15.916472 0.163995 200.464204  514.102322 35.209876  59.872214  116.676786
-15.841493 0.164885 182.574445  322.707286 33.437545  49.579970   71.989133
-15.911067 0.165345 204.393892  384.524929 33.351047  53.321772  133.051982
-15.883997 0.161898 188.357286  312.186062 33.830166  54.638425   78.707617
-15.883997 0.161898 188.357286  312.186062 33.830166  54.638425   78.707617
-15.901458 0.164159 203.966420  239.190654 33.566237  57.273522  114.312715
-15.794520 0.166818 197.866777  119.277645 34.851141  64.654790  100.329439
-15.832947 0.162328 199.471071  340.202870 35.094693  51.894477   77.964337
-15.859165 0.162646 185.532639  116.824648 34.766781  60.874052  163.319166
-15.905213 0.162435 204.941321  393.706290 33.393893  49.536219   69.800342
-15.999312 0.160450 207.895531  379.909570 32.731428  58.617713   63.514763
-15.975351 0.163554 203.951050  461.256120 33.413683  58.261322   45.883332
-15.940536 0.162867 214.216725  387.617235 33.629002  60.791499  112.424415
-15.972315 0.164415 208.028800  370.762014 33.595938  62.047069   41.669981
-15.784676 0.163619 189.339854  314.791780 33.021278  61.617099   65.128132
-15.849168 0.165380 198.387599  399.327382 33.015209  62.349897   76.799017
-15.876133 0.166069 209.626497  356.111188 34.951010  59.765505   87.646583
-15.845581 0.167915 210.095126  367.909149 34.016273  61.037780   72.560615
-15.623404 0.166393 213.229904  751.726610 32.441032  50.330819  113.706999
-15.358566 0.169757 225.351455  542.441398 32.317849  58.997612  118.058353
-15.778095 0.163090 202.386944  499.835162 32.787099  50.815964   85.180801
-15.765955 0.169036 218.464622  426.966732 32.305494  53.499294   49.231220
-15.548046 0.162088 214.277325  469.886564 32.223911  55.409011   32.773628
-15.793732 0.165664 207.869541  461.971270 33.262241  55.968517  130.599052
-15.775192 0.174294 205.214176  505.212499 32.977696  48.889353   98.948505
-15.642631 0.165456 213.039105  504.459806 32.577635  51.853553   41.205967
-15.642631 0.165456 213.039105  504.459806 32.577635  51.853553   41.205967
-15.833847 0.171448 216.845792  562.265087 33.217944  43.693301   59.664824
-15.499552 0.172707 228.113172  780.455193 32.662271  47.426530  127.536375
-15.904593 0.164941 210.511622  454.398310 33.275835  51.842184   43.918529
-15.877010 0.170502 210.778232  516.007205 32.858939  53.429635  115.389293
-15.977094 0.167381 210.257574  598.941896 33.120186  47.134324   60.708890
-15.942590 0.164532 207.826205  524.858950 33.293717  56.898656   45.266002
-15.942590 0.164532 207.826205  524.858950 33.293717  56.898656   45.266002
-15.985847 0.167101 208.465468  575.004387 33.114059  42.534330   36.589011
-15.938091 0.170863 212.637754  490.877513 32.550052  52.617587   62.561897
-15.710481 0.163768 219.463786  543.285303 32.644473  56.547778   92.478639
-15.857976 0.166895 214.770507  745.848074 33.025322  44.167323   45.626144
-15.925703 0.164052 212.862869  415.316174 33.386471  51.721914   -1.174833
-15.681300 0.164310 188.017210  498.241325 34.784262  51.409645   49.445145
-15.776709 0.164419 202.603932  499.077116 35.975008  53.644436   42.983864
-15.759824 0.162771 220.666934  511.549176 37.060866  50.193240    6.664636
-15.762250 0.169666 205.063177  427.088219 34.983895  45.034975   45.054165
-15.334153 0.162740 209.077252  492.529558 34.501666  51.643552   -0.666646
-15.805772 0.169120 213.899954  450.305818 34.112479  40.047027   20.305397
-15.730943 0.166255 213.501014  488.396205 32.826733  43.208750    5.447371
-15.563677 0.170176 216.340164  642.799288 34.747809  48.635279   10.429078
-15.671240 0.164101 209.300158  564.240431 34.548726  48.641671   28.148642
-15.647679 0.163605 216.239613  540.611613 36.287954  41.353280   10.844642
-15.831680 0.163512 200.079588  408.266050 34.987836  41.231181    9.091632
-15.785597 0.164187 214.121526  688.620068 35.808300  40.617559   27.231141
-15.533493 0.165861 215.830624  591.294089 32.987253  47.959812   27.558417
-15.938426 0.169094 203.316647  573.961868 34.305158  46.500509   40.437015
-15.813405 0.162849 200.729023  508.275056 33.640277  54.874192   33.547907
-15.307330 0.165214 218.491790  388.476027 33.886306  53.584437  -13.040537
-15.888295 0.171194 221.116945  566.340869 34.007158  51.149551   34.048243
-15.876005 0.161627 219.809072  593.131647 34.709539  50.682660   33.555117
-15.745567 0.164246 220.940287  610.680699 34.274982  54.199825   61.278372
-15.733274 0.162819 214.305139  507.225711 33.490230  56.211160   -8.737367
-15.887394 0.163291 204.108073  643.370924 34.189568  42.933797   26.615260
-15.936219 0.168677 198.246179  334.619324 34.186151  48.637716   40.280749
-15.963132 0.163164 212.282296  482.819121 34.403687  55.554518   24.332432
-15.949712 0.165671 201.094683  431.194357 35.003877  48.687973   28.492944
-15.913649 0.162953 217.402976  369.985363 33.862104  57.150538   32.634410
-15.962242 0.161558 216.437409  309.025088 34.579093  60.866612   42.155565
-15.785612 0.162555 213.806624  369.774721 34.788398  64.404428   29.284720
-15.867021 0.161604 221.446199  347.011922 36.047694  57.341392   42.867277
-15.883963 0.162392 203.582822  298.735420 37.147796  53.698813   73.977790
-15.888717 0.163126 217.015077  325.573308 35.533498  64.695849   29.792035
-15.945589 0.161563 213.075866  410.272407 33.438525  64.310248   26.265989
-15.911047 0.161720 215.140337  434.533858 34.821815  63.640769   -4.640055
-15.597002 0.164308 201.948738  363.370370 33.716539  60.057633   33.754330
-15.812133 0.166267 224.857074  362.740269 34.362281  60.285124   51.220573
-15.728070 0.165183 213.650588  299.524255 36.259892  61.563475   59.889631
-15.788320 0.165965 222.898805  431.987203 35.556023  65.233785   70.273339
-15.726866 0.166569 203.168627  303.425078 34.377833  50.901076   26.285937
-15.834437 0.165433 211.705942  328.746857 33.689727  56.512669   17.762137
-15.784934 0.165791 221.811978  337.421419 34.919272  55.720899   13.483670
-15.763649 0.167889 208.613485  308.310896 34.032321  50.978404   34.716121
-15.894507 0.161698 219.767764  414.309310 34.724129  56.973018   16.284045
-15.930862 0.161948 211.545577  546.033699 35.178754  64.292109   22.726664
-15.955550 0.165032 220.109200  397.811758 33.994043  64.181281   44.636103
-15.989726 0.165289 229.321020  323.824498 35.306642  66.745064   50.035875
-15.904315 0.166631 221.919207  437.747478 34.610402  72.818626   76.629374
-15.954636 0.162088 217.042731  363.586856 33.551539  56.874417    1.991346
-15.815726 0.169967 199.652564  295.108648 34.808526  49.287307   91.774513
-15.942292 0.165369 218.498590  594.180222 32.261663  47.575964   53.614980
-15.932422 0.165601 217.734917  594.930633 32.190646  51.140120   73.162670
-15.641852 0.169150 229.409898  617.357374 31.817246  48.691439   42.053489
-15.690733 0.160743 229.489601  638.203427 31.662538  52.781883   20.617078
-15.808474 0.160097 221.808677  589.821545 31.765917  66.295024   37.163285
-15.752126 0.161262 225.342959  621.322417 32.243176  62.196397   17.669315
-15.762108 0.166703 222.093646  824.236854 32.856430  49.917021   81.312588
-15.862359 0.165075 226.581013  751.372179 32.357855  52.285495   82.709798
-15.669330 0.164835 219.658147  606.215014 32.003689  60.466525   87.219847
-15.481009 0.165641 223.083269  535.995636 32.477674  49.309890    4.396163
-15.786219 0.164997 219.610717  587.403807 32.484170  50.014085    9.840440
-15.900089 0.163880 222.253304  504.553371 32.299456  52.769874   24.301708
-15.808103 0.163414 232.282200  605.102276 33.008421  56.599054   31.435063
-15.866022 0.160514 222.732988  586.103572 31.957474  57.018359  -14.330505
-15.898559 0.162807 227.298550  592.316674 32.743773  57.889978   -2.537078
-15.729635 0.169060 222.185796  742.370647 33.152430  59.819786   67.711498
-15.923813 0.162346 232.533698  678.514718 32.671987  63.869857   55.730845
-15.917776 0.165554 241.504684  639.100885 32.092410  54.868438   26.570170
-15.883632 0.163619 235.173653  527.409104 32.740579  61.384382   36.263581
-15.859655 0.166140 241.432113  519.694674 32.302013  62.720989   26.437334
-15.999758 0.173702 240.187018  532.819894 32.519080  63.915044   85.424502
-15.852686 0.167356 229.932085  459.670590 34.017446  77.698067   96.284945
-16.018924 0.165343 227.427352  517.724354 35.494183  59.946490   67.443387
-15.975732 0.166348 238.067415  674.995815 34.000245  51.300476   37.755161
-15.984519 0.161209 227.109868  840.999637 33.616149  48.576489   39.516970
-16.012921 0.163332 227.073015  768.277639 33.527555  50.778865   40.114198
-16.078655 0.167511 230.286831  528.155386 33.592978  66.223111   20.388427
-16.023387 0.163969 230.474591  596.365287 33.168417  53.522775   72.418013
-15.917383 0.162657 229.435596  569.217590 33.442313  56.605425    5.583655
-15.975777 0.164285 225.651609  530.068789 34.334932  62.747867   -3.771453
-16.012798 0.165262 225.823469  554.257623 33.462828  62.252205   55.787685
-15.964738 0.165135 230.814987  456.802589 34.155017  72.194869   58.277077
-15.964632 0.164765 237.677554  536.027609 33.598641  60.248366   25.368077
-15.975030 0.162594 229.692126  721.226093 34.167701  64.795828   62.923886
-15.958321 0.166579 241.989745  633.619776 33.127161  55.121200   54.024265
-15.930429 0.165595 223.943116  576.169938 33.773007  66.871499   38.816698
-15.981823 0.164961 226.053011  358.907530 33.267914  63.555942   37.092228
-15.785517 0.162561 226.201777  432.312228 35.586482  58.462011  -41.280987
-15.895918 0.160752 226.698989  577.915700 33.626031  62.448859   31.479333
-15.980084 0.162733 220.515959  541.163147 35.049508  50.894184   13.969596
-15.992830 0.162297 214.904543  535.858477 33.887711  49.525113  -19.761614
-16.042475 0.162710 224.498175  473.977007 33.410532  56.767189   -3.207780
-16.069208 0.162362 217.005405  438.404734 32.582832  57.685543  -20.430720
-16.034927 0.166417 216.935679  418.856188 32.563522  48.575623    3.728203
-16.111521 0.163354 230.246386  444.000290 31.879335  64.248544   15.486361
-15.924979 0.163390 218.605809  519.638444 32.906598  59.382329    8.612865
-15.968577 0.161868 222.644056  588.599732 32.621495  58.192083   38.101277
-16.011935 0.161668 232.589358  590.326502 31.957722  53.958756  -10.592299
-16.023529 0.159817 235.297243  670.514683 32.948495  58.577416   33.641807
-15.944498 0.160249 240.818294  668.123311 32.649342  54.797848   24.769364
-16.016335 0.162397 231.792164  735.994772 32.784550  48.773804   18.805944
-16.029357 0.160898 222.967887  598.043666 32.828170  57.149734   49.614359
-16.017926 0.161494 235.135057  644.738074 32.414028  61.290868  -16.704791
-16.045676 0.165958 231.245907  456.348623 33.057131  59.573071    0.555708
-16.035498 0.165249 234.390463  560.686744 32.558032  65.505668   56.747423
-16.004351 0.165150 229.251658  523.096025 32.326329  70.173767   43.315122
-16.059962 0.161803 231.762194  490.772207 33.225840  59.435252   -8.568201
-16.133801 0.162160 227.079175  760.316748 31.527020  62.210055   49.097752
-16.203355 0.161300 225.803509  596.738833 31.713984  61.274621   30.533904
-16.230025 0.161478 224.575815  576.387798 33.207789  58.041972  -13.074057
-16.334300 0.165915 233.325781  702.622557 32.908676  67.767656   36.806110
-16.159452 0.162337 233.882642  583.394427 33.312156  62.500215   34.137556
-16.193808 0.164593 228.561652  459.702785 32.643144  61.860849   -4.129719
-16.188969 0.163904 227.800295  454.225836 33.007023  62.962893   32.422786
-16.232562 0.163948 238.608197  545.744697 32.778046  59.037827   44.809101
-16.290012 0.163059 228.147306  602.477641 32.849226  63.273507   72.078885
-16.244322 0.165857 227.467016  511.093458 32.503906  64.659273   29.436154
-16.444678 0.163659 230.843477  411.286078 32.709221  69.262958   10.907625
-16.164932 0.160281 232.784244  638.217027 33.653798  64.130064    0.156344
-16.467865 0.168199 233.334819  605.870705 32.035814  53.363120   53.955855
-16.410004 0.163152 235.815820  760.357142 32.476275  51.131256   34.262968
-16.380506 0.165966 223.135746  644.315611 33.101050  54.726858   31.057361
-16.215321 0.162906 229.596112  623.320467 32.204445  50.515613   32.298382
-16.202295 0.168619 234.896974  494.561536 32.498281  58.374096   47.426248
-16.144293 0.165826 223.804521  409.972955 32.521761  55.914362   38.303900
-15.980825 0.159526 225.537103  692.949388 32.841680  60.714052   33.345821
-16.465447 0.165626 232.939275  667.996426 33.293707  51.346957   69.948246
-16.171421 0.167241 249.944010  650.699978 34.187976  72.573441  -28.131082
-16.151646 0.169845 262.116765  630.669756 34.619952  69.925575   -5.255598
-16.133712 0.163946 252.136507  655.769061 35.302720  68.627838  -25.494162
-16.115283 0.169539 244.632495  496.121644 34.299913  62.632177  -37.950314
-16.061628 0.166180 247.370005  669.932090 33.215602  71.231157    7.047211
-15.960296 0.166087 247.225416  623.481854 34.163990  64.898025  -27.457703
-15.835378 0.162189 232.555181  639.730752 33.286720  63.479894    6.695839
-15.786486 0.165193 232.554089  546.146920 33.008459  58.942890   17.284696
-15.881214 0.168609 246.146834  669.272312 33.161194  62.944996   30.952533
-15.318422 0.168632 235.631553  482.875042 33.377436  57.505451   25.097795
-15.542887 0.166547 242.527091  599.077138 33.113799  61.989146   38.535808
-15.807840 0.170813 244.441698  425.253874 33.655474  70.747561   32.693385
-15.652816 0.166730 230.541781  503.361863 32.585038  69.339562    5.930120
-15.591471 0.165717 226.528922  441.677665 33.211316  60.231767  -21.267278
-15.807175 0.163250 225.058389  496.983966 32.760714  67.038640   -5.873410
-15.758376 0.163539 222.151913  431.824297 33.370425  65.594420   -3.267244
-15.782971 0.164113 226.632568  717.202898 33.313011  68.097952   27.510856
-15.790826 0.161926 232.656113  561.929027 34.103874  66.691104   34.930653
-15.817341 0.162588 225.946290  729.586738 33.753834  65.975812   47.559900
-15.742355 0.160689 236.132921  718.506691 34.552218  72.112673   39.105559
-15.767505 0.160568 236.293426  674.377847 34.123967  62.903776   16.967834
-15.684225 0.161830 234.769531  784.780312 34.310593  56.205643   75.114603
-15.592310 0.163245 236.727989  893.246028 32.975678  57.827668   43.710056
-15.677828 0.163608 225.141884  513.039188 33.560035  67.605850   32.067508
-15.785578 0.161968 239.529865  744.464947 33.868822  63.956561   -8.049632
-15.756134 0.162843 228.242321  684.147015 34.219209  56.803139   -7.159544
-15.578185 0.161194 236.134465  658.697514 34.443189  62.485093   30.025090
-16.143549 0.159559 244.486397  689.277711 33.979948  64.852473   -6.513415
-16.089385 0.163369 234.447561  590.280455 34.783803  55.325853  -14.239874
-16.010695 0.164060 240.836919  602.088854 36.266645  60.514803   15.266576
-16.068794 0.161851 231.100418  422.899900 35.607199  69.168130   -5.512399
-15.970732 0.164540 235.721908  634.209578 34.858421  66.145151   -3.679706
-15.927140 0.164648 239.279370  639.698569 33.867025  75.327787   55.486904
-15.894299 0.160741 243.310853  602.468471 33.791898  62.865314  -18.085562
-16.027400 0.160611 240.142422  632.095975 32.829600  62.495067  -18.515109
-16.040935 0.160443 240.189809  635.385300 33.675556  60.874992  -14.675344
-16.235405 0.162642 208.138938  593.801495 35.024095  56.532037   85.811281
-16.075204 0.162959 209.395656  686.375729 35.776676  59.106358   97.979101
-16.101716 0.169256 207.162804  471.499873 33.952684  55.954709   50.275656
-16.186946 0.167298 222.952807  309.665599 33.554906  73.333412  100.386719
-16.325638 0.165480 208.840526  337.837194 33.593542  67.961522   54.260424
-16.180236 0.169776 224.525116  369.580657 33.861044  62.719035    6.888480
-16.154797 0.163683 218.689899  357.627472 34.368884  63.235532   16.904811
-16.391766 0.162555 204.902701  321.024588 34.766110  70.343711   51.089671
-16.157501 0.167501 211.119647  461.753170 34.187668  59.654546  104.328980
-16.140219 0.167769 218.275106  276.651689 35.918825  74.362453   84.837138
-16.093862 0.168034 218.069968  336.323570 34.059033  57.739607   53.403214
-16.280813 0.167911 222.675253  331.548084 36.101532  59.440455   63.615919
-16.359144 0.163868 214.951376  701.397783 35.587650  56.144849   71.311986
-16.167560 0.163908 209.555861  573.494414 34.975902  54.837832   30.709285
-16.145103 0.163181 208.395066  333.061444 33.946149  66.685485   17.268359
-16.195182 0.162262 219.659141  412.915302 36.116787  67.383872   52.818627
-16.306560 0.163152 215.478049  427.827679 37.212227  67.419933   18.208142
-16.181062 0.168107 224.141741  459.675216 34.893252  61.687969   66.012859
-16.265184 0.168332 221.882108  482.994564 35.331123  51.263415   92.305931
-16.389568 0.166775 219.667996  664.949414 34.988611  54.578346   65.339340
-16.525958 0.164826 215.027500  662.072743 34.862373  60.279926   52.277482
-16.305679 0.168680 232.187603  488.088910 34.688412  61.429156   81.218792
-16.419116 0.167870 214.291999  386.943393 34.351399  62.003268   63.980594
-16.410502 0.164949 212.380262  432.698784 34.713562  62.483193   74.404159
-16.365961 0.164721 215.127133  454.308446 34.143868  63.051907   96.863312
-16.400179 0.163345 218.235524  409.557970 33.830907  63.298585   61.766256
-16.258056 0.167062 218.729646  448.880500 34.757376  56.668697   48.353223
-16.296400 0.164246 222.811964  398.493995 36.493674  63.853242   15.168309
-16.296400 0.164246 222.811964  398.493995 36.493674  63.853242   15.168309
-16.462284 0.169321 221.092468  384.923567 34.082573  48.083292   75.015598
-16.396527 0.170958 214.949954  404.460887 34.255298  50.594720   23.146535
-16.244104 0.167328 219.547353  398.377225 34.827124  67.978701  100.406008
-16.244526 0.166737 216.990288  621.205877 34.142481  63.350402   76.388377
-16.156427 0.161830 218.443863  372.804173 35.784040  66.957785   57.721533
-16.425948 0.170558 221.042361  359.594853 34.376721  61.521741   30.369515
-16.226538 0.169751 213.228740  417.512796 35.278403  56.697106   57.499780
-16.694292 0.162725 218.110975  792.365269 35.815115  55.473554   62.488658
-16.612769 0.164808 225.110629  473.831185 33.950493  46.331926   44.416045
-16.615362 0.168139 213.641268  390.132356 34.075390  62.188883   66.057731
-16.148719 0.163909 200.651339  336.374104 34.243923  65.812383   77.932188
-16.384573 0.163562 225.631057  573.756767 36.497121  47.584195   23.481356
-16.088516 0.161629 217.668209  564.343001 34.294196  54.065550   49.879003
-16.089618 0.162730 214.216251  649.073327 34.695807  47.425382   43.391348
-16.247353 0.166514 226.886237  646.148485 33.770397  54.544474   52.975885
-16.096915 0.161087 232.094900  584.401984 34.412582  67.157179   30.345870
-16.206066 0.160960 241.009229  634.446506 33.810058  67.958403  -15.685669
-16.187794 0.165402 248.380313  800.070538 33.350141  59.878509   27.251971
-16.389050 0.165769 245.796413  842.237080 34.467242  67.356496   72.273734
-16.190537 0.164253 242.506967  668.778297 34.361616  55.288642   42.498014
-16.401154 0.165384 243.381711  543.448259 33.630410  66.279642   -3.385907
-16.218225 0.165426 232.472383  593.421742 33.824001  57.448833   -0.223787
-16.288708 0.163305 240.966335  694.444307 34.910439  57.104686   22.757490
-16.365518 0.165337 237.413507  540.844413 33.645204  63.490221   -2.921171
-16.326202 0.163692 244.843251  533.303777 34.105178  66.559376    5.287538
-16.304928 0.163681 245.706644  573.576397 34.512620  69.412260   -6.602362
-16.105500 0.161990 231.796148  539.984557 35.328570  65.190275   59.202467
-16.187837 0.167715 241.182518  650.923969 33.946162  54.345313   21.908899
-16.140503 0.168124 219.204383  575.329927 34.046303  45.425557   26.017662
-16.110621 0.166489 227.715131  494.498101 33.797049  55.681347   61.521968
-16.191198 0.166199 220.954969  721.731916 33.913535  61.480794   87.583913
-16.207488 0.165510 220.194873  708.745520 33.583164  59.597708   34.757247
-16.328123 0.165859 226.874162  605.614402 33.802459  53.860016   66.652332
-16.252266 0.168488 235.511914  486.502523 33.204154  62.550144   44.976775
-16.290170 0.166703 224.073861  586.012090 33.330257  65.915231   23.238654
-16.176093 0.168343 231.436946  816.888956 33.402740  53.915980   49.389479
-16.151158 0.169018 228.195581  545.837732 34.020657  54.656980   10.611671
-16.151158 0.169018 228.195581  545.837732 34.020657  54.656980   10.611671
-16.214828 0.169620 219.231742  559.662845 34.015265  55.780463   10.091999
-16.191978 0.165109 239.535131  611.609342 33.035871  71.210034   52.251302
-16.102147 0.163539 216.055127  472.973297 33.446980  62.445546   60.207030
-16.317807 0.160670 202.305019  338.762300 33.857237  65.099632   55.753766
-16.295496 0.164939 214.893041  294.923548 33.172777  68.087777   93.830764
-16.244146 0.163506 196.558727  388.496644 32.996453  64.384215   67.495012
-16.204307 0.162854 207.835151  275.010189 33.084931  64.772378   65.422124
-16.044862 0.166620 208.389342  536.444135 32.889656  57.588900   49.455958
-16.175522 0.163115 207.494941  413.827985 33.157131  59.076157   47.872800
